country,internal_reporting,count,timestamp
SOM,False,3,2025-01-15
SYR,True,2,2025-01-15
TLS,,9,2025-01-15
EGY,False,16,2025-01-15
SAU,,83,2025-01-15
GRC,True,29,2025-01-15
ALB,False,7,2025-01-15
CAN,True,1,2025-01-15
DOM,,218,2025-01-15
PRT,True,64,2025-01-15
ALB,,32,2025-01-15
CYP,True,8,2025-01-15
TWN,False,5,2025-01-15
NIC,,33,2025-01-15
KHM,True,79,2025-01-15
MEX,True,343,2025-01-15
DOM,False,103,2025-01-15
GIB,True,16,2025-01-15
SSD,,7,2025-01-15
FJI,True,53,2025-01-15
PNG,True,24,2025-01-15
NAM,True,1,2025-01-15
SGP,False,90,2025-01-15
BIH,,24,2025-01-15
TTO,True,26,2025-01-15
ISR,False,8,2025-01-15
KWT,,22,2025-01-15
UKR,False,50,2025-01-15
MDV,True,27,2025-01-15
FJI,,58,2025-01-15
MRT,,26,2025-01-15
PER,,315,2025-01-15
MYS,True,332,2025-01-15
BGD,True,113,2025-01-15
BTN,True,48,2025-01-15
SLE,True,6,2025-01-15
PAK,,253,2025-01-15
PAN,False,7,2025-01-15
VNM,True,88,2025-01-15
TUR,,837,2025-01-15
MKD,False,14,2025-01-15
BHR,False,9,2025-01-15
HKG,False,3,2025-01-15
GRD,True,7,2025-01-15
MRT,True,1,2025-01-15
SLE,,59,2025-01-15
EGY,True,30,2025-01-15
MNE,,63,2025-01-15
AUS,True,510,2025-01-15
TKM,True,7,2025-01-15
PHL,True,92,2025-01-15
PSE,True,6,2025-01-15
LCA,True,4,2025-01-15
COM,True,6,2025-01-15
MAR,,32,2025-01-15
MDG,,45,2025-01-15
SDN,,29,2025-01-15
GEO,,51,2025-01-15
OMN,,9,2025-01-15
MWI,True,67,2025-01-15
AFG,True,6,2025-01-15
DOM,True,180,2025-01-15
KEN,False,32,2025-01-15
JPN,False,7,2025-01-15
CIV,False,3,2025-01-15
KGZ,False,3,2025-01-15
VNM,,67,2025-01-15
PAN,,21,2025-01-15
CIV,,11,2025-01-15
BLR,True,6,2025-01-15
LBR,,9,2025-01-15
IRQ,True,42,2025-01-15
KOR,,65,2025-01-15
KGZ,True,18,2025-01-15
SLE,False,10,2025-01-15
ZAF,,69,2025-01-15
BTN,,52,2025-01-15
LSO,,1,2025-01-15
ISR,,26,2025-01-15
ARE,True,123,2025-01-15
ZMB,True,3,2025-01-15
KIR,True,2,2025-01-15
GIN,False,4,2025-01-15
PRT,,25,2025-01-15
ARG,True,575,2025-01-15
OMN,True,16,2025-01-15
TUN,,10,2025-01-15
JOR,True,246,2025-01-15
CRI,False,47,2025-01-15
DZA,True,41,2025-01-15
IRN,,12,2025-01-15
LTU,,3,2025-01-15
ZWE,True,16,2025-01-15
PAK,False,26,2025-01-15
CYP,,3,2025-01-15
THA,True,615,2025-01-15
TWN,,108,2025-01-15
MYS,,122,2025-01-15
ZWE,,1,2025-01-15
NGA,False,61,2025-01-15
MAC,,17,2025-01-15
PER,True,196,2025-01-15
ECU,True,276,2025-01-15
ZWE,False,28,2025-01-15
NGA,True,57,2025-01-15
SAU,False,37,2025-01-15
SRB,True,12,2025-01-15
CAN,,1,2025-01-15
PER,False,133,2025-01-15
MDV,False,26,2025-01-15
POL,False,15,2025-01-15
SDN,True,12,2025-01-15
PAK,True,62,2025-01-15
HTI,True,5,2025-01-15
TUN,True,5,2025-01-15
KIR,,3,2025-01-15
GBR,True,2597,2025-01-15
BRN,False,3,2025-01-15
ARG,,635,2025-01-15
IRQ,False,40,2025-01-15
BLZ,,51,2025-01-15
BGD,False,749,2025-01-15
ITA,False,14,2025-01-15
BTN,False,1,2025-01-15
ESP,False,7,2025-01-15
TTO,,60,2025-01-15
ESP,,27,2025-01-15
CHN,True,43,2025-01-15
MYS,False,79,2025-01-15
MAR,True,27,2025-01-15
NIC,False,19,2025-01-15
ZMB,False,5,2025-01-15
PAN,True,24,2025-01-15
KEN,,235,2025-01-15
PRI,True,4,2025-01-15
WSM,,13,2025-01-15
LKA,,37,2025-01-15
ISR,True,84,2025-01-15
MDV,,149,2025-01-15
POL,True,305,2025-01-15
GIB,False,2,2025-01-15
LBN,,13,2025-01-15
IRL,True,7,2025-01-15
KEN,True,257,2025-01-15
TWN,True,64,2025-01-15
IRL,,32,2025-01-15
BRB,True,27,2025-01-15
SRB,False,2,2025-01-15
GHA,False,7,2025-01-15
CMR,True,5,2025-01-15
UGA,True,158,2025-01-15
PNG,False,6,2025-01-15
SHN,True,4,2025-01-15
NGA,,112,2025-01-15
TUR,True,330,2025-01-15
MNE,True,63,2025-01-15
KHM,False,14,2025-01-15
HND,,36,2025-01-15
TON,False,5,2025-01-15
YEM,True,9,2025-01-15
SLV,,63,2025-01-15
ECU,,319,2025-01-15
ETH,False,9,2025-01-15
SYC,False,2,2025-01-15
DMA,True,2,2025-01-15
GRC,,86,2025-01-15
SYR,,8,2025-01-15
BRB,False,5,2025-01-15
GIN,,142,2025-01-15
LBN,False,5,2025-01-15
COK,,8,2025-01-15
BLZ,True,1,2025-01-15
NZL,False,428,2025-01-15
OMN,False,171,2025-01-15
RUS,True,2,2025-01-15
QAT,False,19,2025-01-15
SGP,,159,2025-01-15
HND,False,15,2025-01-15
PRT,False,16,2025-01-15
IND,,1951,2025-01-15
KAZ,,27,2025-01-15
HTI,False,6,2025-01-15
BRA,False,39,2025-01-15
LTU,False,1,2025-01-15
GIN,True,9,2025-01-15
HKG,,477,2025-01-15
NZL,True,293,2025-01-15
PHL,False,56,2025-01-15
KHM,,88,2025-01-15
MMR,,26,2025-01-15
MMR,False,15,2025-01-15
MKD,,54,2025-01-15
ALB,True,186,2025-01-15
AZE,True,273,2025-01-15
IRL,False,20,2025-01-15
CHN,,21,2025-01-15
IDN,,640,2025-01-15
SLV,True,109,2025-01-15
MKD,True,39,2025-01-15
DZA,,39,2025-01-15
FLK,True,6,2025-01-15
GUY,True,99,2025-01-15
BOL,False,43,2025-01-15
VEN,True,149,2025-01-15
CIV,True,12,2025-01-15
JPN,,170,2025-01-15
ESP,True,41,2025-01-15
SRB,,12,2025-01-15
BHR,True,10,2025-01-15
TZA,,7,2025-01-15
BHS,False,4,2025-01-15
KGZ,,43,2025-01-15
LAO,,20,2025-01-15
PHL,,234,2025-01-15
IND,True,471,2025-01-15
EGY,,75,2025-01-15
KOR,True,52,2025-01-15
PRY,True,145,2025-01-15
QAT,True,57,2025-01-15
URY,False,6,2025-01-15
VNM,False,6,2025-01-15
JOR,,3,2025-01-15
MNE,False,1,2025-01-15
AFG,False,3,2025-01-15
GRD,False,1,2025-01-15
KNA,False,1,2025-01-15
MNG,False,1,2025-01-15
BHS,,3,2025-01-15
BWA,True,1,2025-01-15
DMA,,2,2025-01-15
SYC,,3,2025-01-15
AZE,False,1,2025-01-15
BFA,,1,2025-01-15
LAO,False,2,2025-01-15
LBR,True,5,2025-01-15
BHR,,5,2025-01-15
MNG,True,1,2025-01-15
SEN,True,1,2025-01-15
MWI,,2,2025-01-15
NLD,,1,2025-01-15
AGO,True,2,2025-01-15
SDN,False,4,2025-01-15
WSM,False,3,2025-01-15
RUS,,1,2025-01-15
YEM,False,1,2025-01-15
PRI,,3,2025-01-15
AGO,,4,2025-01-15
SLB,,3,2025-01-15
GRD,,3,2025-01-15
DMA,False,2,2025-01-15
SSD,True,2,2025-01-15
LBY,False,4,2025-01-15
FJI,False,1,2025-01-15
LBY,True,3,2025-01-15
PRI,False,2,2025-01-15
SSD,False,1,2025-01-15
BRA,True,229,2025-02-15
THA,False,41,2025-02-15
SLB,True,59,2025-02-15
ZAF,False,126,2025-02-15
PSE,,18,2025-02-15
HTI,,10,2025-02-15
NOR,True,130,2025-02-15
IRN,True,23,2025-02-15
LVA,,19,2025-02-15
POL,,258,2025-02-15
BRB,,27,2025-02-15
WSM,True,14,2025-02-15
JAM,,47,2025-02-15
ZMB,,7,2025-02-15
PRY,False,16,2025-02-15
BRA,,461,2025-02-15
LAO,True,14,2025-02-15
BFA,True,6,2025-02-15
MOZ,,107,2025-02-15
JOR,,3,2025-02-15
RWA,True,110,2025-02-15
TUR,False,22,2025-02-15
MNE,False,1,2025-02-15
SOM,,14,2025-02-15
NPL,True,613,2025-02-15
ECU,False,43,2025-02-15
MDG,True,41,2025-02-15
BRN,,2,2025-02-15
SLB,False,2,2025-02-15
URY,,48,2025-02-15
BOL,,58,2025-02-15
AUS,False,556,2025-02-15
IND,False,23,2025-02-15
HKG,True,189,2025-02-15
HND,True,26,2025-02-15
LBY,,12,2025-02-15
GIB,,20,2025-02-15
CHN,False,85,2025-02-15
IDN,True,415,2025-02-15
ITA,True,21,2025-02-15
MOZ,False,4,2025-02-15
JPN,True,133,2025-02-15
ETH,True,18,2025-02-15
AFG,False,3,2025-02-15
IRN,False,5,2025-02-15
VEN,False,15,2025-02-15
GRD,False,1,2025-02-15
NRU,True,2,2025-02-15
ETH,,489,2025-02-15
KWT,False,12,2025-02-15
GEO,False,6,2025-02-15
LKA,True,48,2025-02-15
UKR,,1142,2025-02-15
ITA,,50,2025-02-15
CMR,,23,2025-02-15
GHA,,11,2025-02-15
NOR,False,388,2025-02-15
TZA,True,783,2025-02-15
JAM,True,40,2025-02-15
BLZ,False,2,2025-02-15
ARE,False,94,2025-02-15
SGP,True,218,2025-02-15
KNA,False,1,2025-02-15
MLI,True,4,2025-02-15
KWT,True,31,2025-02-15
GUY,,14,2025-02-15
COM,,4,2025-02-15
LCA,,2,2025-02-15
BHS,True,2,2025-02-15
ZAF,True,49,2025-02-15
SHN,,4,2025-02-15
MNG,False,1,2025-02-15
GUY,False,5,2025-02-15
SLV,False,12,2025-02-15
QAT,,26,2025-02-15
PCN,,2,2025-02-15
BHS,,3,2025-02-15
MAR,False,4,2025-02-15
GBR,,2723,2025-02-15
MEX,False,159,2025-02-15
TLS,True,79,2025-02-15
BOL,True,95,2025-02-15
MAC,True,17,2025-02-15
TZA,False,5,2025-02-15
SOM,True,4,2025-02-15
PRY,,80,2025-02-15
GHA,True,17,2025-02-15
TTO,False,4,2025-02-15
ARE,,68,2025-02-15
UGA,False,15,2025-02-15
KAZ,True,10,2025-02-15
TON,,9,2025-02-15
GEO,True,69,2025-02-15
URY,True,85,2025-02-15
BIH,True,62,2025-02-15
BWA,True,1,2025-02-15
MDG,False,3,2025-02-15
CRI,,86,2025-02-15
JOR,False,12,2025-02-15
BMU,,1,2025-02-15
SYC,True,35,2025-02-15
MMR,True,85,2025-02-15
LKA,False,10,2025-02-15
GBR,False,550,2025-02-15
LVA,True,123,2025-02-15
TON,True,24,2025-02-15
DZA,False,5,2025-02-15
NPL,,3,2025-02-15
CRI,True,77,2025-02-15
BRN,True,80,2025-02-15
UGA,,35,2025-02-15
AZE,,217,2025-02-15
AUS,,211,2025-02-15
FLK,,3,2025-02-15
MLI,,7,2025-02-15
JAM,False,32,2025-02-15
KNA,,3,2025-02-15
MEX,,865,2025-02-15
UKR,True,249,2025-02-15
LBN,True,17,2025-02-15
GRC,False,16,2025-02-15
BGD,,171,2025-02-15
AFG,,79,2025-02-15
PNG,,66,2025-02-15
DMA,,2,2025-02-15
YEM,,12,2025-02-15
IDN,False,94,2025-02-15
LVA,False,4,2025-02-15
BLR,,191,2025-02-15
MNG,,293,2025-02-15
SYC,,3,2025-02-15
NIC,True,49,2025-02-15
ARG,False,121,2025-02-15
LTU,True,6,2025-02-15
AZE,False,1,2025-02-15
TKM,,11,2025-02-15
NZL,,188,2025-02-15
THA,,2545,2025-02-15
CYP,False,8,2025-02-15
NOR,,205,2025-02-15
IRQ,,91,2025-02-15
MOZ,True,27,2025-02-15
VEN,,82,2025-02-15
SAU,True,861,2025-02-15
SYR,True,2,2025-02-15
SOM,False,3,2025-02-15
TLS,,10,2025-02-15
EGY,False,15,2025-02-15
SAU,,75,2025-02-15
GRC,True,30,2025-02-15
ALB,False,8,2025-02-15
BFA,,1,2025-02-15
LAO,False,2,2025-02-15
DOM,,222,2025-02-15
PRT,True,64,2025-02-15
ALB,,33,2025-02-15
CYP,True,8,2025-02-15
LBR,True,5,2025-02-15
BHR,,5,2025-02-15
TWN,False,5,2025-02-15
NIC,,34,2025-02-15
KHM,True,81,2025-02-15
MEX,True,341,2025-02-15
DOM,False,107,2025-02-15
SEN,True,1,2025-02-15
MNG,True,1,2025-02-15
GIB,True,17,2025-02-15
SSD,,8,2025-02-15
FJI,True,63,2025-02-15
PNG,True,26,2025-02-15
SGP,False,89,2025-02-15
BIH,,28,2025-02-15
ISR,False,10,2025-02-15
TTO,True,27,2025-02-15
KWT,,22,2025-02-15
UKR,False,53,2025-02-15
MWI,,3,2025-02-15
MDV,True,32,2025-02-15
FJI,,68,2025-02-15
MRT,,26,2025-02-15
PER,,335,2025-02-15
MYS,True,330,2025-02-15
NLD,,1,2025-02-15
BGD,True,116,2025-02-15
BTN,True,49,2025-02-15
SLE,True,6,2025-02-15
PAK,,257,2025-02-15
PAN,False,7,2025-02-15
VNM,True,88,2025-02-15
TUR,,836,2025-02-15
BHR,False,9,2025-02-15
MKD,False,14,2025-02-15
HKG,False,4,2025-02-15
LBR,False,1,2025-02-15
AGO,True,2,2025-02-15
GRD,True,7,2025-02-15
SLE,,61,2025-02-15
EGY,True,27,2025-02-15
MNE,,63,2025-02-15
AUS,True,513,2025-02-15
TKM,True,7,2025-02-15
PHL,True,93,2025-02-15
COM,True,6,2025-02-15
PSE,True,20,2025-02-15
MAR,,32,2025-02-15
MDG,,46,2025-02-15
SDN,,28,2025-02-15
GEO,,55,2025-02-15
OMN,,9,2025-02-15
MWI,True,69,2025-02-15
DOM,True,183,2025-02-15
KEN,False,35,2025-02-15
AFG,True,6,2025-02-15
JPN,False,9,2025-02-15
CIV,False,4,2025-02-15
KGZ,False,3,2025-02-15
VNM,,68,2025-02-15
PAN,,22,2025-02-15
CIV,,11,2025-02-15
BLR,True,6,2025-02-15
LBR,,10,2025-02-15
IRQ,True,43,2025-02-15
KOR,,68,2025-02-15
KGZ,True,20,2025-02-15
KIR,False,1,2025-02-15
SDN,False,4,2025-02-15
SLE,False,9,2025-02-15
BTN,,53,2025-02-15
ZAF,,72,2025-02-15
ISR,,26,2025-02-15
ARE,True,123,2025-02-15
ZMB,True,3,2025-02-15
GIN,False,4,2025-02-15
PRT,,25,2025-02-15
ARG,True,565,2025-02-15
OMN,True,16,2025-02-15
TUN,,11,2025-02-15
JOR,True,246,2025-02-15
CRI,False,49,2025-02-15
DZA,True,42,2025-02-15
IRN,,13,2025-02-15
LTU,,3,2025-02-15
PAK,False,26,2025-02-15
ZWE,True,16,2025-02-15
CYP,,3,2025-02-15
THA,True,593,2025-02-15
TWN,,109,2025-02-15
MYS,,124,2025-02-15
NGA,False,61,2025-02-15
MAC,,17,2025-02-15
ECU,True,279,2025-02-15
PER,True,204,2025-02-15
ZWE,False,28,2025-02-15
SAU,False,33,2025-02-15
NGA,True,59,2025-02-15
SRB,True,13,2025-02-15
PER,False,133,2025-02-15
WSM,False,3,2025-02-15
SDN,True,14,2025-02-15
MDV,False,27,2025-02-15
POL,False,16,2025-02-15
RUS,,1,2025-02-15
PAK,True,62,2025-02-15
TUN,True,5,2025-02-15
HTI,True,5,2025-02-15
KIR,,4,2025-02-15
GBR,True,2643,2025-02-15
ARG,,652,2025-02-15
IRQ,False,41,2025-02-15
BLZ,,51,2025-02-15
BGD,False,746,2025-02-15
ITA,False,14,2025-02-15
ESP,False,7,2025-02-15
TTO,,60,2025-02-15
PRI,,3,2025-02-15
ESP,,27,2025-02-15
MAR,True,27,2025-02-15
MYS,False,79,2025-02-15
CHN,True,42,2025-02-15
NIC,False,20,2025-02-15
ZMB,False,7,2025-02-15
PAN,True,27,2025-02-15
KEN,,241,2025-02-15
PRI,True,4,2025-02-15
LKA,,41,2025-02-15
WSM,,13,2025-02-15
ISR,True,85,2025-02-15
MDV,,148,2025-02-15
POL,True,306,2025-02-15
GIB,False,2,2025-02-15
LBN,,15,2025-02-15
IRL,True,7,2025-02-15
AGO,,4,2025-02-15
KEN,True,261,2025-02-15
TWN,True,64,2025-02-15
SLB,,3,2025-02-15
IRL,,32,2025-02-15
BRB,True,27,2025-02-15
GHA,False,7,2025-02-15
COK,True,1,2025-02-15
SRB,False,2,2025-02-15
CMR,True,5,2025-02-15
UGA,True,158,2025-02-15
PNG,False,10,2025-02-15
SHN,True,4,2025-02-15
NGA,,119,2025-02-15
TUR,True,332,2025-02-15
KHM,False,15,2025-02-15
MNE,True,63,2025-02-15
HND,,37,2025-02-15
TON,False,5,2025-02-15
YEM,True,10,2025-02-15
SLV,,65,2025-02-15
ECU,,340,2025-02-15
GRD,,3,2025-02-15
ETH,False,9,2025-02-15
DMA,True,2,2025-02-15
SYC,False,2,2025-02-15
GRC,,91,2025-02-15
SYR,,8,2025-02-15
BRB,False,5,2025-02-15
DMA,False,2,2025-02-15
GIN,,143,2025-02-15
LBN,False,6,2025-02-15
COK,,7,2025-02-15
LBY,False,4,2025-02-15
SSD,True,2,2025-02-15
FJI,False,1,2025-02-15
NZL,False,431,2025-02-15
OMN,False,171,2025-02-15
RUS,True,2,2025-02-15
QAT,False,19,2025-02-15
LBY,True,3,2025-02-15
SGP,,160,2025-02-15
PRT,False,16,2025-02-15
HND,False,14,2025-02-15
IND,,1957,2025-02-15
KAZ,,29,2025-02-15
HTI,False,6,2025-02-15
GIN,True,9,2025-02-15
BRA,False,40,2025-02-15
HKG,,480,2025-02-15
PHL,False,57,2025-02-15
NZL,True,298,2025-02-15
MMR,,26,2025-02-15
KHM,,90,2025-02-15
MMR,False,16,2025-02-15
MKD,,53,2025-02-15
ALB,True,187,2025-02-15
AZE,True,278,2025-02-15
IRL,False,23,2025-02-15
IDN,,650,2025-02-15
CHN,,23,2025-02-15
MKD,True,40,2025-02-15
SLV,True,113,2025-02-15
PRI,False,2,2025-02-15
DZA,,40,2025-02-15
FLK,True,6,2025-02-15
BOL,False,43,2025-02-15
GUY,True,100,2025-02-15
VEN,True,154,2025-02-15
CIV,True,13,2025-02-15
JPN,,176,2025-02-15
ESP,True,43,2025-02-15
SRB,,12,2025-02-15
BHR,True,10,2025-02-15
TZA,,6,2025-02-15
BHS,False,4,2025-02-15
KGZ,,47,2025-02-15
LAO,,23,2025-02-15
PHL,,238,2025-02-15
IND,True,473,2025-02-15
EGY,,77,2025-02-15
KOR,True,53,2025-02-15
SSD,False,1,2025-02-15
PRY,True,144,2025-02-15
QAT,True,58,2025-02-15
URY,False,6,2025-02-15
VNM,False,6,2025-02-15
SHN,False,4,2025-02-15
BIH,False,1,2025-02-15
BMU,True,1,2025-02-15
SEN,,1,2025-02-15
TJK,,1,2025-02-15
KOR,False,1,2025-02-15
CAN,True,1,2025-02-15
NAM,True,1,2025-02-15
MRT,True,1,2025-02-15
LCA,True,4,2025-02-15
LSO,,1,2025-02-15
KIR,True,2,2025-02-15
ZWE,,1,2025-02-15
CAN,,1,2025-02-15
BRN,False,3,2025-02-15
BTN,False,1,2025-02-15
BLZ,True,1,2025-02-15
LTU,False,1,2025-02-15
BRA,True,233,2025-03-15
THA,False,61,2025-03-15
ZAF,False,74,2025-03-15
NOR,True,131,2025-03-15
IRN,True,24,2025-03-15
POL,,286,2025-03-15
LVA,,21,2025-03-15
BRA,,460,2025-03-15
LAO,True,13,2025-03-15
TUR,False,17,2025-03-15
MNE,False,1,2025-03-15
ECU,False,38,2025-03-15
URY,,48,2025-03-15
AUS,False,555,2025-03-15
IND,False,25,2025-03-15
LBY,,11,2025-03-15
IDN,True,415,2025-03-15
ITA,True,22,2025-03-15
CHN,False,89,2025-03-15
BIH,False,1,2025-03-15
JPN,True,131,2025-03-15
IRN,False,5,2025-03-15
VEN,False,15,2025-03-15
UKR,,1167,2025-03-15
ITA,,50,2025-03-15
NOR,False,390,2025-03-15
MLI,True,4,2025-03-15
ZAF,True,31,2025-03-15
SLV,False,15,2025-03-15
GBR,,2793,2025-03-15
MEX,False,104,2025-03-15
KAZ,True,10,2025-03-15
TON,,1,2025-03-15
BIH,True,62,2025-03-15
URY,True,85,2025-03-15
CRI,,83,2025-03-15
SYC,True,24,2025-03-15
GBR,False,578,2025-03-15
LVA,True,116,2025-03-15
CRI,True,75,2025-03-15
FLK,,3,2025-03-15
AUS,,209,2025-03-15
MLI,,7,2025-03-15
MEX,,617,2025-03-15
UKR,True,253,2025-03-15
GRC,False,16,2025-03-15
LBN,True,17,2025-03-15
DMA,,2,2025-03-15
YEM,,12,2025-03-15
IDN,False,106,2025-03-15
LVA,False,4,2025-03-15
SYC,,2,2025-03-15
ARG,False,131,2025-03-15
KOR,False,1,2025-03-15
NZL,,186,2025-03-15
THA,,2586,2025-03-15
NOR,,204,2025-03-15
VEN,,84,2025-03-15
EGY,False,15,2025-03-15
GRC,True,31,2025-03-15
LAO,False,2,2025-03-15
CAN,True,1,2025-03-15
PRT,True,64,2025-03-15
MEX,True,230,2025-03-15
NAM,True,1,2025-03-15
BIH,,28,2025-03-15
UKR,False,56,2025-03-15
MDV,True,40,2025-03-15
PER,,352,2025-03-15
MYS,True,332,2025-03-15
NLD,,1,2025-03-15
VNM,True,88,2025-03-15
TUR,,674,2025-03-15
EGY,True,29,2025-03-15
MNE,,47,2025-03-15
AUS,True,516,2025-03-15
JPN,False,9,2025-03-15
VNM,,66,2025-03-15
KOR,,70,2025-03-15
ZAF,,43,2025-03-15
PRT,,24,2025-03-15
ARG,True,576,2025-03-15
TUN,,13,2025-03-15
CRI,False,47,2025-03-15
IRN,,13,2025-03-15
THA,True,592,2025-03-15
MYS,,129,2025-03-15
PER,True,214,2025-03-15
ECU,True,213,2025-03-15
CAN,,1,2025-03-15
PER,False,127,2025-03-15
MDV,False,24,2025-03-15
POL,False,16,2025-03-15
RUS,,1,2025-03-15
TUN,True,5,2025-03-15
GBR,True,2638,2025-03-15
ARG,,661,2025-03-15
ITA,False,14,2025-03-15
ESP,False,8,2025-03-15
PRI,,3,2025-03-15
ESP,,28,2025-03-15
CHN,True,42,2025-03-15
MYS,False,80,2025-03-15
PRI,True,4,2025-03-15
MDV,,143,2025-03-15
POL,True,329,2025-03-15
LBN,,15,2025-03-15
TUR,True,263,2025-03-15
MNE,True,47,2025-03-15
TON,False,2,2025-03-15
YEM,True,10,2025-03-15
SLV,,68,2025-03-15
ECU,,399,2025-03-15
SYC,False,2,2025-03-15
DMA,True,2,2025-03-15
GRC,,91,2025-03-15
DMA,False,2,2025-03-15
LBN,False,6,2025-03-15
LBY,False,2,2025-03-15
NZL,False,443,2025-03-15
RUS,True,2,2025-03-15
LBY,True,3,2025-03-15
PRT,False,18,2025-03-15
IND,,1966,2025-03-15
KAZ,,30,2025-03-15
BRA,False,40,2025-03-15
NZL,True,287,2025-03-15
CHN,,25,2025-03-15
IDN,,656,2025-03-15
SLV,True,112,2025-03-15
PRI,False,2,2025-03-15
FLK,True,6,2025-03-15
VEN,True,158,2025-03-15
JPN,,178,2025-03-15
ESP,True,42,2025-03-15
LAO,,22,2025-03-15
IND,True,475,2025-03-15
EGY,,78,2025-03-15
KOR,True,55,2025-03-15
URY,False,6,2025-03-15
VNM,False,6,2025-03-15
BRA,True,229,2025-04-15
THA,False,72,2025-04-15
ZAF,False,128,2025-04-15
SLB,True,59,2025-04-15
HTI,,8,2025-04-15
PSE,,20,2025-04-15
NOR,True,130,2025-04-15
IRN,True,24,2025-04-15
POL,,288,2025-04-15
LVA,,21,2025-04-15
BRB,,28,2025-04-15
WSM,True,15,2025-04-15
JAM,,49,2025-04-15
ZMB,,7,2025-04-15
PRY,False,17,2025-04-15
BRA,,479,2025-04-15
BFA,True,6,2025-04-15
LAO,True,12,2025-04-15
MOZ,,113,2025-04-15
CUB,,9,2025-04-15
RWA,True,110,2025-04-15
TUR,False,24,2025-04-15
SOM,,24,2025-04-15
NPL,True,606,2025-04-15
ECU,False,45,2025-04-15
MDG,True,43,2025-04-15
BRN,,2,2025-04-15
SLB,False,2,2025-04-15
BOL,,62,2025-04-15
URY,,52,2025-04-15
AUS,False,553,2025-04-15
HKG,True,188,2025-04-15
IND,False,23,2025-04-15
SHN,False,4,2025-04-15
HND,True,26,2025-04-15
GIB,,19,2025-04-15
LBY,,13,2025-04-15
IDN,True,421,2025-04-15
ITA,True,22,2025-04-15
BIH,False,1,2025-04-15
CHN,False,87,2025-04-15
MOZ,False,5,2025-04-15
ETH,True,18,2025-04-15
JPN,True,137,2025-04-15
IRN,False,5,2025-04-15
VEN,False,17,2025-04-15
NRU,True,2,2025-04-15
ETH,,501,2025-04-15
KWT,False,11,2025-04-15
GEO,False,6,2025-04-15
LKA,True,46,2025-04-15
UKR,,1181,2025-04-15
ITA,,50,2025-04-15
BMU,True,1,2025-04-15
CMR,,23,2025-04-15
GHA,,13,2025-04-15
NOR,False,389,2025-04-15
TZA,True,780,2025-04-15
JAM,True,42,2025-04-15
BLZ,False,2,2025-04-15
SEN,,1,2025-04-15
SGP,True,219,2025-04-15
ARE,False,95,2025-04-15
MLI,True,4,2025-04-15
KWT,True,33,2025-04-15
GUY,,16,2025-04-15
COM,,3,2025-04-15
LCA,,2,2025-04-15
BHS,True,5,2025-04-15
ZAF,True,53,2025-04-15
SHN,,4,2025-04-15
SLV,False,19,2025-04-15
GUY,False,6,2025-04-15
QAT,,26,2025-04-15
PCN,,2,2025-04-15
MAR,False,3,2025-04-15
GBR,,2870,2025-04-15
BOL,True,97,2025-04-15
MEX,False,163,2025-04-15
TLS,True,76,2025-04-15
MAC,True,27,2025-04-15
TZA,False,5,2025-04-15
SOM,True,6,2025-04-15
PRY,,81,2025-04-15
GHA,True,18,2025-04-15
TTO,False,4,2025-04-15
ARE,,69,2025-04-15
KAZ,True,10,2025-04-15
UGA,False,16,2025-04-15
TON,,8,2025-04-15
GEO,True,74,2025-04-15
URY,True,89,2025-04-15
BIH,True,62,2025-04-15
MDG,False,2,2025-04-15
CRI,,86,2025-04-15
JOR,False,12,2025-04-15
TJK,,1,2025-04-15
MMR,True,86,2025-04-15
SYC,True,38,2025-04-15
LKA,False,11,2025-04-15
GBR,False,611,2025-04-15
LVA,True,122,2025-04-15
TON,True,13,2025-04-15
DZA,False,5,2025-04-15
NPL,,4,2025-04-15
CRI,True,80,2025-04-15
BRN,True,81,2025-04-15
UGA,,42,2025-04-15
AZE,,216,2025-04-15
AUS,,209,2025-04-15
MLI,,17,2025-04-15
FLK,,3,2025-04-15
JAM,False,32,2025-04-15
KNA,,5,2025-04-15
MEX,,973,2025-04-15
UKR,True,257,2025-04-15
GRC,False,17,2025-04-15
LBN,True,19,2025-04-15
AFG,,83,2025-04-15
BGD,,190,2025-04-15
PNG,,67,2025-04-15
YEM,,11,2025-04-15
IDN,False,106,2025-04-15
LVA,False,4,2025-04-15
MNG,,304,2025-04-15
BLR,,194,2025-04-15
ARG,False,135,2025-04-15
NIC,True,52,2025-04-15
LTU,True,6,2025-04-15
TKM,,13,2025-04-15
NZL,,185,2025-04-15
THA,,2612,2025-04-15
CYP,False,8,2025-04-15
IRQ,,93,2025-04-15
NOR,,207,2025-04-15
MOZ,True,32,2025-04-15
VEN,,84,2025-04-15
SAU,True,887,2025-04-15
SOM,False,3,2025-04-15
SYR,True,2,2025-04-15
TLS,,10,2025-04-15
EGY,False,14,2025-04-15
SAU,,72,2025-04-15
GRC,True,32,2025-04-15
ALB,False,8,2025-04-15
CAN,True,1,2025-04-15
DOM,,226,2025-04-15
PRT,True,64,2025-04-15
ALB,,32,2025-04-15
CYP,True,8,2025-04-15
TWN,False,5,2025-04-15
NIC,,39,2025-04-15
MEX,True,354,2025-04-15
DOM,False,107,2025-04-15
KHM,True,81,2025-04-15
GIB,True,17,2025-04-15
SSD,,8,2025-04-15
FJI,True,20,2025-04-15
PNG,True,25,2025-04-15
NAM,True,1,2025-04-15
