country,policy,count,timestamp
PAK,reject,1210,2024-06-15
CMR,quarantine,244,2024-06-15
RUS,reject,33095,2024-06-15
UZB,quarantine,1087,2024-06-15
QAT,none,1095,2024-06-15
OMN,none,366,2024-06-15
PAK,none,9414,2024-06-15
MNE,reject,9291,2024-06-15
VEN,none,1665,2024-06-15
GUY,reject,100,2024-06-15
LBY,reject,214,2024-06-15
MYS,invalid,15,2024-06-15
DJI,reject,40,2024-06-15
CMR,reject,251,2024-06-15
SMR,quarantine,25,2024-06-15
SWZ,quarantine,105,2024-06-15
LVA,reject,3321,2024-06-15
DMA,quarantine,9,2024-06-15
NER,quarantine,28,2024-06-15
MNG,none,922,2024-06-15
COL,quarantine,20087,2024-06-15
LIE,none,2764,2024-06-15
GRD,reject,47,2024-06-15
THA,invalid,2,2024-06-15
EST,quarantine,6576,2024-06-15
NIU,reject,4885,2024-06-15
KWT,none,232,2024-06-15
TTO,none,154,2024-06-15
PCN,none,13,2024-06-15
CUB,reject,87,2024-06-15
SXM,quarantine,33,2024-06-15
TJK,quarantine,50,2024-06-15
EST,invalid,9,2024-06-15
MYS,reject,4011,2024-06-15
CCK,quarantine,4384,2024-06-15
TON,reject,563,2024-06-15
SVK,quarantine,5630,2024-06-15
BLR,quarantine,1413,2024-06-15
NPL,reject,923,2024-06-15
SVN,quarantine,2240,2024-06-15
VUT,none,102,2024-06-15
GMB,quarantine,49,2024-06-15
FIN,none,37714,2024-06-15
HKG,quarantine,1778,2024-06-15
MCO,reject,70,2024-06-15
HRV,reject,1986,2024-06-15
PRI,reject,160,2024-06-15
JPN,quarantine,20946,2024-06-15
CYP,none,2114,2024-06-15
IRQ,none,326,2024-06-15
KGZ,quarantine,526,2024-06-15
LUX,none,6548,2024-06-15
IRL,reject,3752,2024-06-15
GUY,quarantine,151,2024-06-15
VCT,quarantine,320,2024-06-15
CHN,invalid,213,2024-06-15
SGS,none,171,2024-06-15
IND,quarantine,22705,2024-06-15
PRY,reject,585,2024-06-15
QAT,reject,396,2024-06-15
SHN,reject,724,2024-06-15
HUN,invalid,79,2024-06-15
LCA,none,167,2024-06-15
REU,quarantine,1840,2024-06-15
KOR,invalid,48,2024-06-15
SXM,reject,85,2024-06-15
BLR,none,4702,2024-06-15
KAZ,reject,1302,2024-06-15
CRI,none,1515,2024-06-15
DNK,invalid,188,2024-06-15
MWI,reject,78,2024-06-15
VUT,reject,42,2024-06-15
TTO,reject,101,2024-06-15
COG,quarantine,119,2024-06-15
VGB,reject,72,2024-06-15
HND,reject,242,2024-06-15
FRO,quarantine,151,2024-06-15
KAZ,invalid,14,2024-06-15
SRB,reject,1630,2024-06-15
UKR,reject,4342,2024-06-15
HRV,none,33843,2024-06-15
PER,reject,1885,2024-06-15
RWA,none,380,2024-06-15
SSD,none,15,2024-06-15
GLP,none,96,2024-06-15
WSM,quarantine,445,2024-06-15
SDN,none,215,2024-06-15
POL,invalid,128,2024-06-15
COK,none,73,2024-06-15
GBR,none,556179,2024-06-15
TWN,reject,2749,2024-06-15
BHR,quarantine,127,2024-06-15
BRA,none,594781,2024-06-15
MDG,none,336,2024-06-15
ECU,quarantine,1116,2024-06-15
CHN,quarantine,7379,2024-06-15
ISL,quarantine,1262,2024-06-15
VNM,reject,4010,2024-06-15
BRN,quarantine,101,2024-06-15
DOM,quarantine,588,2024-06-15
NCL,quarantine,299,2024-06-15
CYM,none,450,2024-06-15
PRI,none,85,2024-06-15
TGO,reject,67,2024-06-15
BRN,none,61,2024-06-15
ISR,none,25449,2024-06-15
BWA,quarantine,206,2024-06-15
NLD,invalid,891,2024-06-15
ISR,reject,1958,2024-06-15
CHL,invalid,42,2024-06-15
,quarantine,55258,2024-06-15
ATF,none,198,2024-06-15
TLS,none,127,2024-06-15
PRT,none,68778,2024-06-15
ROU,reject,16244,2024-06-15
TCA,none,191,2024-06-15
UKR,quarantine,5717,2024-06-15
GIN,none,172,2024-06-15
SOM,none,832,2024-06-15
JEY,quarantine,114,2024-06-15
TZA,reject,329,2024-06-15
SLB,none,101,2024-06-15
HKG,none,11825,2024-06-15
BLZ,quarantine,302,2024-06-15
JOR,none,341,2024-06-15
SGS,reject,102,2024-06-15
SEN,reject,117,2024-06-15
TLS,reject,45,2024-06-15
,invalid,136,2024-06-15
NZL,none,50593,2024-06-15
CAN,reject,24924,2024-06-15
FRA,reject,66960,2024-06-15
THA,none,7783,2024-06-15
TUV,reject,2707,2024-06-15
DNK,reject,83413,2024-06-15
TUV,none,11255,2024-06-15
MLT,none,1482,2024-06-15
GEO,quarantine,837,2024-06-15
MRT,reject,30,2024-06-15
JAM,quarantine,85,2024-06-15
IRL,quarantine,3172,2024-06-15
BWA,reject,158,2024-06-15
MMR,quarantine,143,2024-06-15
TJK,reject,84,2024-06-15
SYC,quarantine,45,2024-06-15
MDA,invalid,3,2024-06-15
VNM,none,8520,2024-06-15
SYC,reject,147,2024-06-15
BEN,quarantine,158,2024-06-15
,reject,70835,2024-06-15
GEO,reject,563,2024-06-15
TCD,reject,38,2024-06-15
HTI,invalid,1,2024-06-15
NGA,none,5372,2024-06-15
LUX,reject,2381,2024-06-15
VAT,none,63,2024-06-15
TUV,quarantine,2145,2024-06-15
JPN,none,203493,2024-06-15
SVN,none,34285,2024-06-15
SDN,reject,52,2024-06-15
FRA,quarantine,78945,2024-06-15
LVA,none,7087,2024-06-15
SRB,none,10639,2024-06-15
GTM,quarantine,67,2024-06-15
TKL,none,679,2024-06-15
URY,reject,860,2024-06-15
COL,none,167616,2024-06-15
GAB,quarantine,214,2024-06-15
PHL,none,6440,2024-06-15
PER,quarantine,1963,2024-06-15
ISR,invalid,20,2024-06-15
MLT,quarantine,344,2024-06-15
MNE,quarantine,10728,2024-06-15
MSR,none,355,2024-06-15
MLI,quarantine,130,2024-06-15
PHL,quarantine,2054,2024-06-15
NCL,reject,171,2024-06-15
VEN,reject,505,2024-06-15
NIC,none,239,2024-06-15
KIR,reject,17,2024-06-15
COD,quarantine,98,2024-06-15
BGR,none,89,2024-06-15
IOT,reject,16225,2024-06-15
BRA,invalid,644,2024-06-15
KEN,reject,812,2024-06-15
USA,invalid,86,2024-06-15
JEY,none,509,2024-06-15
MLI,reject,151,2024-06-15
TCA,reject,73,2024-06-15
GMB,none,133,2024-06-15
TJK,none,204,2024-06-15
FSM,reject,259,2024-06-15
COG,none,140,2024-06-15
SWZ,reject,11,2024-06-15
ZWE,none,2137,2024-06-15
MDA,quarantine,687,2024-06-15
MYT,reject,76,2024-06-15
FLK,reject,37,2024-06-15
GHA,none,239,2024-06-15
MSR,quarantine,127,2024-06-15
UZB,none,6553,2024-06-15
LTU,none,20290,2024-06-15
MLI,none,302,2024-06-15
TWN,invalid,44,2024-06-15
KGZ,none,1095,2024-06-15
SYR,quarantine,105,2024-06-15
CHL,none,81231,2024-06-15
LKA,none,3616,2024-06-15
SWE,reject,22439,2024-06-15
SHN,quarantine,668,2024-06-15
MDA,reject,576,2024-06-15
IRQ,reject,174,2024-06-15
GNB,none,70,2024-06-15
STP,none,574,2024-06-15
HND,quarantine,131,2024-06-15
TKM,none,40,2024-06-15
TUN,quarantine,628,2024-06-15
MOZ,reject,252,2024-06-15
MAR,invalid,6,2024-06-15
LIE,quarantine,2189,2024-06-15
CXR,reject,309,2024-06-15
MKD,reject,500,2024-06-15
SVN,invalid,13,2024-06-15
CAN,quarantine,25269,2024-06-15
BTN,none,33,2024-06-15
DEU,quarantine,124074,2024-06-15
GRL,none,290,2024-06-15
DMA,reject,19,2024-06-15
TWN,none,14854,2024-06-15
LAO,reject,331,2024-06-15
PER,invalid,14,2024-06-15
NZL,reject,10221,2024-06-15
TTO,quarantine,51,2024-06-15
MAC,quarantine,33,2024-06-15
VCT,none,1457,2024-06-15
FSM,none,1087,2024-06-15
MDV,quarantine,200,2024-06-15
CPV,none,419,2024-06-15
BLZ,reject,381,2024-06-15
CYM,reject,136,2024-06-15
BLZ,none,1267,2024-06-15
SEN,quarantine,311,2024-06-15
PNG,none,397,2024-06-15
NRU,reject,19,2024-06-15
NLD,quarantine,194635,2024-06-15
PRT,quarantine,7903,2024-06-15
PHL,reject,2306,2024-06-15
KHM,quarantine,73,2024-06-15
LBN,quarantine,87,2024-06-15
JPN,invalid,26,2024-06-15
BRA,reject,36040,2024-06-15
MNE,invalid,50,2024-06-15
FJI,quarantine,55,2024-06-15
BEN,reject,37,2024-06-15
NIC,reject,278,2024-06-15
BRA,quarantine,49630,2024-06-15
TUR,quarantine,33473,2024-06-15
BOL,none,1096,2024-06-15
PSE,reject,319,2024-06-15
CZE,reject,11941,2024-06-15
LBN,none,246,2024-06-15
CAF,none,173,2024-06-15
CYP,reject,629,2024-06-15
TGO,none,227,2024-06-15
ECU,invalid,7,2024-06-15
TKM,quarantine,40,2024-06-15
HUN,none,120795,2024-06-15
LBY,none,839,2024-06-15
LSO,none,105,2024-06-15
LAO,none,1512,2024-06-15
GRL,quarantine,99,2024-06-15
MDV,none,695,2024-06-15
SGS,quarantine,67,2024-06-15
SUR,reject,80,2024-06-15
DEU,none,779776,2024-06-15
PRY,none,5506,2024-06-15
TON,none,1447,2024-06-15
OMN,quarantine,132,2024-06-15
MYS,quarantine,7171,2024-06-15
ZAF,reject,16030,2024-06-15
DJI,none,107,2024-06-15
COD,reject,66,2024-06-15
CIV,reject,146,2024-06-15
NIU,quarantine,2812,2024-06-15
URY,none,5871,2024-06-15
ISR,quarantine,3410,2024-06-15
WSM,reject,605,2024-06-15
GRC,none,66947,2024-06-15
MDG,quarantine,234,2024-06-15
NPL,quarantine,918,2024-06-15
FRA,invalid,415,2024-06-15
SOM,reject,207,2024-06-15
TGO,quarantine,142,2024-06-15
CHL,quarantine,5407,2024-06-15
NPL,none,3306,2024-06-15
TCA,quarantine,76,2024-06-15
SVK,invalid,13,2024-06-15
PYF,reject,73,2024-06-15
WSM,none,2711,2024-06-15
YEM,none,22,2024-06-15
NLD,reject,253161,2024-06-15
MYS,none,17435,2024-06-15
KWT,reject,150,2024-06-15
KOR,reject,1971,2024-06-15
CHE,invalid,98,2024-06-15
PNG,reject,46,2024-06-15
LUX,invalid,16,2024-06-15
TWN,quarantine,3241,2024-06-15
NCL,none,748,2024-06-15
SAU,quarantine,1190,2024-06-15
ZMB,none,411,2024-06-15
STP,quarantine,228,2024-06-15
PNG,quarantine,120,2024-06-15
VIR,reject,32,2024-06-15
ZAF,none,100300,2024-06-15
IDN,reject,12400,2024-06-15
BLR,reject,1791,2024-06-15
KOR,quarantine,990,2024-06-15
BMU,reject,188,2024-06-15
MSR,reject,273,2024-06-15
CUB,none,71,2024-06-15
ZAF,quarantine,22403,2024-06-15
NIC,quarantine,167,2024-06-15
UGA,reject,205,2024-06-15
ROU,none,101277,2024-06-15
SGP,reject,3743,2024-06-15
WLF,none,110,2024-06-15
SMR,none,122,2024-06-15
PYF,quarantine,81,2024-06-15
PRY,quarantine,1091,2024-06-15
JOR,quarantine,498,2024-06-15
IND,invalid,93,2024-06-15
KHM,none,300,2024-06-15
BMU,quarantine,84,2024-06-15
GRC,quarantine,19867,2024-06-15
MAR,reject,904,2024-06-15
TCD,quarantine,14,2024-06-15
COL,reject,20396,2024-06-15
LVA,quarantine,2516,2024-06-15
TUN,reject,244,2024-06-15
CAN,invalid,222,2024-06-15
FIN,reject,7554,2024-06-15
LSO,quarantine,43,2024-06-15
LUX,quarantine,3505,2024-06-15
THA,quarantine,3814,2024-06-15
BEN,none,848,2024-06-15
MYT,quarantine,200,2024-06-15
HUN,reject,6142,2024-06-15
GGY,reject,728,2024-06-15
GAB,none,191,2024-06-15
LBN,reject,73,2024-06-15
SYR,reject,35,2024-06-15
MMR,none,188,2024-06-15
UGA,quarantine,307,2024-06-15
FIN,quarantine,7613,2024-06-15
SEN,none,576,2024-06-15
WLF,quarantine,56,2024-06-15
MDG,invalid,1,2024-06-15
PYF,none,193,2024-06-15
JPN,reject,11520,2024-06-15
GTM,none,445,2024-06-15
MNG,quarantine,432,2024-06-15
MRT,none,150,2024-06-15
KNA,reject,17,2024-06-15
MWI,none,127,2024-06-15
JAM,reject,66,2024-06-15
HKG,reject,2881,2024-06-15
LTU,invalid,14,2024-06-15
JAM,none,86,2024-06-15
PSE,quarantine,207,2024-06-15
GBR,invalid,637,2024-06-15
SHN,none,1280,2024-06-15
PAK,quarantine,1665,2024-06-15
HND,none,414,2024-06-15
KHM,reject,133,2024-06-15
SWZ,none,63,2024-06-15
SDN,quarantine,31,2024-06-15
EST,none,24354,2024-06-15
TUN,none,1580,2024-06-15
NZL,invalid,46,2024-06-15
CRI,reject,542,2024-06-15
NAM,none,26,2024-06-15
PLW,none,1694,2024-06-15
SLB,reject,45,2024-06-15
WLF,reject,68,2024-06-15
ITA,quarantine,30652,2024-06-15
PAN,reject,418,2024-06-15
QAT,quarantine,330,2024-06-15
VGB,quarantine,54,2024-06-15
CAF,quarantine,65,2024-06-15
GIB,none,258,2024-06-15
CZE,invalid,60,2024-06-15
GNQ,reject,42,2024-06-15
ECU,none,4413,2024-06-15
ZMB,reject,94,2024-06-15
BGR,reject,27,2024-06-15
PSE,none,441,2024-06-15
POL,reject,204269,2024-06-15
MEX,none,62136,2024-06-15
COL,invalid,181,2024-06-15
BTN,quarantine,24,2024-06-15
GHA,reject,74,2024-06-15
TUR,none,60142,2024-06-15
TUR,invalid,85,2024-06-15
MNP,none,23,2024-06-15
CAN,none,191472,2024-06-15
RUS,none,160492,2024-06-15
IMN,quarantine,1650,2024-06-15
IMN,none,1706,2024-06-15
IOT,quarantine,16749,2024-06-15
BHS,none,42,2024-06-15
LAO,quarantine,301,2024-06-15
IMN,reject,596,2024-06-15
FRO,none,523,2024-06-15
NAM,reject,20,2024-06-15
NOR,reject,12331,2024-06-15
SWE,none,64022,2024-06-15
NIU,none,13075,2024-06-15
KEN,none,5632,2024-06-15
MEX,reject,7843,2024-06-15
DZA,reject,379,2024-06-15
USA,none,61374,2024-06-15
IRL,none,22341,2024-06-15
CRI,quarantine,588,2024-06-15
ESP,quarantine,49782,2024-06-15
ETH,none,1830,2024-06-15
SLV,quarantine,236,2024-06-15
BTN,reject,202,2024-06-15
GLP,quarantine,14,2024-06-15
LBR,none,12,2024-06-15
GLP,reject,57,2024-06-15
CPV,quarantine,30,2024-06-15
CHE,reject,63381,2024-06-15
IRN,quarantine,9146,2024-06-15
MAR,none,6409,2024-06-15
CIV,quarantine,589,2024-06-15
LBY,quarantine,330,2024-06-15
FJI,reject,87,2024-06-15
ZWE,reject,269,2024-06-15
CZE,none,115908,2024-06-15
SUR,none,198,2024-06-15
ITA,reject,21248,2024-06-15
CZE,quarantine,19539,2024-06-15
LTU,reject,2233,2024-06-15
MDG,reject,141,2024-06-15
NAM,quarantine,21,2024-06-15
COG,reject,34,2024-06-15
IND,reject,16747,2024-06-15
CCK,reject,4250,2024-06-15
TZA,none,2195,2024-06-15
ZWE,quarantine,218,2024-06-15
GHA,quarantine,125,2024-06-15
MAC,none,258,2024-06-15
GRC,reject,7158,2024-06-15
DOM,none,2217,2024-06-15
SOM,quarantine,178,2024-06-15
MYT,none,247,2024-06-15
BHS,reject,61,2024-06-15
PCN,reject,23,2024-06-15
KOR,none,4726,2024-06-15
QAT,invalid,2,2024-06-15
CYP,invalid,3,2024-06-15
HTI,reject,74,2024-06-15
YEM,reject,22,2024-06-15
GRD,quarantine,28,2024-06-15
HKG,invalid,8,2024-06-15
BHS,quarantine,18,2024-06-15
UKR,invalid,34,2024-06-15
ROU,invalid,31,2024-06-15
CUW,reject,20,2024-06-15
COK,reject,13,2024-06-15
ARE,none,1,2024-06-15
HMD,quarantine,13,2024-06-15
BMU,invalid,1,2024-06-15
IRL,invalid,23,2024-06-15
GGY,invalid,4,2024-06-15
GUF,none,23,2024-06-15
MRT,quarantine,25,2024-06-15
GNQ,quarantine,27,2024-06-15
MNG,invalid,2,2024-06-15
KIR,none,18,2024-06-15
CUW,quarantine,28,2024-06-15
NER,reject,11,2024-06-15
KNA,none,17,2024-06-15
KIR,quarantine,6,2024-06-15
LAO,invalid,3,2024-06-15
COM,none,12,2024-06-15
LCA,quarantine,38,2024-06-15
GUY,invalid,1,2024-06-15
SMR,reject,25,2024-06-15
SLE,quarantine,21,2024-06-15
MLT,invalid,1,2024-06-15
HTI,quarantine,19,2024-06-15
NER,none,40,2024-06-15
DJI,quarantine,32,2024-06-15
GUF,reject,22,2024-06-15
TUV,invalid,8,2024-06-15
LSO,reject,35,2024-06-15
SLE,reject,47,2024-06-15
NOR,invalid,88,2024-06-15
TUN,invalid,18,2024-06-15
YEM,quarantine,10,2024-06-15
CXR,invalid,2,2024-06-15
MNP,reject,34,2024-06-15
URY,invalid,7,2024-06-15
REU,invalid,3,2024-06-15
NRU,quarantine,2,2024-06-15
GUM,none,3,2024-06-15
FIN,invalid,37,2024-06-15
HMD,reject,6,2024-06-15
BGD,none,4,2024-06-15
SOM,invalid,1,2024-06-15
CCK,invalid,20,2024-06-15
ZAF,invalid,38,2024-06-15
SLV,invalid,2,2024-06-15
NFK,quarantine,5,2024-06-15
KEN,invalid,5,2024-06-15
FSM,invalid,1,2024-06-15
ISL,invalid,8,2024-06-15
GHA,invalid,5,2024-06-15
MNP,quarantine,10,2024-06-15
NFK,reject,22,2024-06-15
LVA,invalid,3,2024-06-15
NFK,none,13,2024-06-15
SLB,quarantine,21,2024-06-15
SSD,reject,3,2024-06-15
ARE,reject,8,2024-06-15
COM,quarantine,4,2024-06-15
IRN,invalid,10,2024-06-15
SAU,invalid,4,2024-06-15
GNB,quarantine,8,2024-06-15
PAK,invalid,4,2024-06-15
VCT,invalid,4,2024-06-15
BLR,invalid,2,2024-06-15
NGA,invalid,3,2024-06-15
GIN,quarantine,16,2024-06-15
BGR,quarantine,6,2024-06-15
VIR,quarantine,11,2024-06-15
BTN,invalid,1,2024-06-15
SSD,quarantine,11,2024-06-15
SHN,invalid,5,2024-06-15
HMD,none,13,2024-06-15
JEY,invalid,2,2024-06-15
FLK,none,8,2024-06-15
SRB,invalid,1,2024-06-15
LBR,quarantine,3,2024-06-15
KNA,quarantine,8,2024-06-15
RWA,invalid,1,2024-06-15
ARM,reject,3,2024-06-15
MWI,invalid,1,2024-06-15
GUF,quarantine,3,2024-06-15
TKL,invalid,2,2024-06-15
GNB,reject,3,2024-06-15
LKA,invalid,2,2024-06-15
CYM,invalid,1,2024-06-15
PHL,invalid,3,2024-06-15
PCN,invalid,4,2024-06-15
UZB,invalid,7,2024-06-15
TON,invalid,3,2024-06-15
DOM,invalid,5,2024-06-15
GUM,reject,2,2024-06-15
CRI,invalid,2,2024-06-15
SLE,invalid,1,2024-06-15
PLW,invalid,2,2024-06-15
PCN,quarantine,2,2024-06-15
PRY,invalid,2,2024-06-15
GRL,invalid,2,2024-06-15
COM,reject,6,2024-06-15
LIE,invalid,4,2024-06-15
SLB,invalid,1,2024-06-15
LBR,reject,1,2024-06-15
HRV,invalid,7,2024-06-15
NRU,none,5,2024-06-15
SGP,invalid,8,2024-06-15
NER,invalid,1,2024-06-15
CIV,invalid,3,2024-06-15
GEO,invalid,1,2024-06-15
VUT,invalid,1,2024-06-15
LBN,invalid,1,2024-06-15
LBY,invalid,2,2024-06-15
NPL,invalid,2,2024-06-15
SPM,invalid,1,2024-06-15
PAN,invalid,1,2024-06-15
VEN,invalid,2,2024-06-15
MKD,invalid,1,2024-06-15
MDV,invalid,1,2024-06-15
FJI,invalid,1,2024-06-15
STP,invalid,1,2024-06-15
BWA,invalid,1,2024-06-15
MMR,invalid,1,2024-06-15
EGY,invalid,1,2024-06-15
WSM,invalid,1,2024-06-15
GIN,reject,1,2024-06-15
BOL,invalid,2,2024-06-15
KGZ,invalid,1,2024-06-15
MCO,invalid,1,2024-06-15
HND,invalid,1,2024-06-15
BGD,reject,1,2024-06-15
DZA,invalid,1,2024-06-15
COK,quarantine,1,2024-06-15
MOZ,invalid,1,2024-06-15
BEN,invalid,1,2024-06-15
SGS,invalid,1,2024-06-15
USA,quarantine,9464,2024-07-15
RUS,invalid,140,2024-07-15
UKR,none,20601,2024-07-15
NIU,invalid,25,2024-07-15
ITA,none,737745,2024-07-15
SVK,reject,7462,2024-07-15
SWE,quarantine,12273,2024-07-15
UZB,reject,1073,2024-07-15
SVK,none,55413,2024-07-15
VCT,reject,377,2024-07-15
GBR,quarantine,77772,2024-07-15
USA,reject,14913,2024-07-15
EST,reject,3035,2024-07-15
DEU,invalid,315,2024-07-15
AUT,reject,13692,2024-07-15
SWE,invalid,179,2024-07-15
RUS,quarantine,33118,2024-07-15
CHE,none,144759,2024-07-15
LIE,reject,2107,2024-07-15
GBR,reject,123644,2024-07-15
IRQ,quarantine,72,2024-07-15
CHE,quarantine,152376,2024-07-15
GTM,reject,132,2024-07-15
AUT,none,160188,2024-07-15
DNK,none,52932,2024-07-15
DNK,quarantine,15283,2024-07-15
ITA,invalid,205,2024-07-15
MEX,quarantine,9184,2024-07-15
NLD,none,984703,2024-07-15
DEU,reject,79089,2024-07-15
AUT,invalid,52,2024-07-15
MEX,invalid,61,2024-07-15
AUT,quarantine,14713,2024-07-15
FRA,none,275369,2024-07-15
RUS,reject,32434,2024-07-15
UZB,quarantine,1117,2024-07-15
COL,quarantine,21489,2024-07-15
LIE,none,2775,2024-07-15
EST,quarantine,6738,2024-07-15
NIU,reject,4940,2024-07-15
SVK,quarantine,5727,2024-07-15
FIN,none,38162,2024-07-15
IRQ,none,351,2024-07-15
VCT,quarantine,336,2024-07-15
DNK,invalid,195,2024-07-15
UKR,reject,4371,2024-07-15
GBR,none,548264,2024-07-15
NLD,invalid,892,2024-07-15
UKR,quarantine,5785,2024-07-15
SOM,none,857,2024-07-15
CAN,reject,25515,2024-07-15
FRA,reject,68445,2024-07-15
DNK,reject,84391,2024-07-15
FRA,quarantine,79125,2024-07-15
GTM,quarantine,71,2024-07-15
COL,none,170004,2024-07-15
USA,invalid,91,2024-07-15
UZB,none,6543,2024-07-15
SWE,reject,22836,2024-07-15
IRQ,reject,193,2024-07-15
LIE,quarantine,2220,2024-07-15
CAN,quarantine,26544,2024-07-15
DEU,quarantine,71635,2024-07-15
VCT,none,1505,2024-07-15
NLD,quarantine,197897,2024-07-15
FIN,invalid,38,2024-07-15
CZE,reject,12274,2024-07-15
DEU,none,445549,2024-07-15
NIU,quarantine,2854,2024-07-15
FRA,invalid,421,2024-07-15
SOM,reject,217,2024-07-15
SVK,invalid,13,2024-07-15
NLD,reject,254772,2024-07-15
CHE,invalid,102,2024-07-15
COL,reject,21080,2024-07-15
CAN,invalid,227,2024-07-15
FIN,reject,7669,2024-07-15
FIN,quarantine,7696,2024-07-15
GTM,none,457,2024-07-15
GBR,invalid,622,2024-07-15
EST,none,24458,2024-07-15
NAM,none,27,2024-07-15
ITA,quarantine,30723,2024-07-15
CZE,invalid,62,2024-07-15
MEX,none,63750,2024-07-15
COL,invalid,180,2024-07-15
RUS,none,158996,2024-07-15
CAN,none,194813,2024-07-15
SWE,none,64843,2024-07-15
NIU,none,13166,2024-07-15
MEX,reject,8111,2024-07-15
USA,none,62637,2024-07-15
CHE,reject,106249,2024-07-15
CZE,none,117907,2024-07-15
CZE,quarantine,20615,2024-07-15
ITA,reject,21275,2024-07-15
SOM,quarantine,169,2024-07-15
UKR,invalid,37,2024-07-15
NAM,reject,21,2024-07-15
NAM,quarantine,23,2024-07-15
LIE,invalid,4,2024-07-15
EST,invalid,9,2024-07-15
UZB,invalid,6,2024-07-15
VCT,invalid,4,2024-07-15
SOM,invalid,1,2024-07-15
USA,quarantine,9475,2024-08-15
NGA,quarantine,6640,2024-08-15
UGA,none,712,2024-08-15
RUS,invalid,148,2024-08-15
CCK,none,13476,2024-08-15
NGA,reject,988,2024-08-15
UKR,none,21069,2024-08-15
ESP,reject,16525,2024-08-15
MOZ,quarantine,312,2024-08-15
TON,quarantine,401,2024-08-15
URY,quarantine,1796,2024-08-15
GMB,reject,20,2024-08-15
CHN,none,17711,2024-08-15
BOL,reject,431,2024-08-15
LTU,quarantine,2468,2024-08-15
SPM,reject,202,2024-08-15
NIU,invalid,24,2024-08-15
ITA,none,759866,2024-08-15
GGY,quarantine,724,2024-08-15
KGZ,reject,164,2024-08-15
HUN,quarantine,11517,2024-08-15
HTI,reject,78,2024-08-15
CUB,quarantine,79,2024-08-15
DZA,quarantine,450,2024-08-15
EGY,reject,265,2024-08-15
CYM,quarantine,147,2024-08-15
HTI,none,151,2024-08-15
ZMB,quarantine,124,2024-08-15
MDA,none,4053,2024-08-15
SVK,reject,7609,2024-08-15
NZL,quarantine,10448,2024-08-15
SPM,none,446,2024-08-15
KAZ,none,5341,2024-08-15
SWE,quarantine,12563,2024-08-15
CXR,quarantine,315,2024-08-15
UZB,reject,1089,2024-08-15
SLE,none,120,2024-08-15
CXR,none,636,2024-08-15
KAZ,quarantine,4261,2024-08-15
VNM,quarantine,2441,2024-08-15
MWI,quarantine,33,2024-08-15
MUS,reject,295,2024-08-15
SLV,none,762,2024-08-15
IOT,invalid,123,2024-08-15
IRN,none,34080,2024-08-15
ISL,none,7921,2024-08-15
TKL,quarantine,210,2024-08-15
ETH,reject,52,2024-08-15
TUN,invalid,18,2024-08-15
LCA,reject,91,2024-08-15
SVK,none,55502,2024-08-15
RWA,reject,108,2024-08-15
TKL,reject,371,2024-08-15
PAN,quarantine,229,2024-08-15
VCT,reject,392,2024-08-15
BHR,reject,172,2024-08-15
NOR,none,77666,2024-08-15
POL,quarantine,101248,2024-08-15
DZA,none,696,2024-08-15
LKA,reject,712,2024-08-15
DOM,reject,698,2024-08-15
PAN,none,852,2024-08-15
MTQ,none,28,2024-08-15
POL,none,457339,2024-08-15
GBR,quarantine,84062,2024-08-15
FRO,reject,327,2024-08-15
REU,none,2934,2024-08-15
IDN,quarantine,12767,2024-08-15
VUT,quarantine,20,2024-08-15
USA,reject,15883,2024-08-15
MMR,reject,79,2024-08-15
SPM,quarantine,284,2024-08-15
GRD,quarantine,30,2024-08-15
IDN,none,37679,2024-08-15
KEN,quarantine,10767,2024-08-15
IDN,invalid,30,2024-08-15
STP,reject,307,2024-08-15
TKM,reject,81,2024-08-15
MNE,none,39970,2024-08-15
EST,reject,3079,2024-08-15
GGY,none,2304,2024-08-15
BOL,quarantine,452,2024-08-15
ATF,quarantine,120,2024-08-15
GAB,reject,137,2024-08-15
PRT,invalid,62,2024-08-15
PLW,reject,704,2024-08-15
IOT,none,62678,2024-08-15
ISL,reject,1601,2024-08-15
SXM,none,109,2024-08-15
PER,none,11812,2024-08-15
ROU,quarantine,10197,2024-08-15
ECU,reject,1183,2024-08-15
JEY,reject,205,2024-08-15
DEU,invalid,546,2024-08-15
CIV,none,1443,2024-08-15
EGY,quarantine,209,2024-08-15
ESP,none,182253,2024-08-15
AUT,reject,14098,2024-08-15
SWE,invalid,181,2024-08-15
BHS,quarantine,20,2024-08-15
RUS,quarantine,34633,2024-08-15
SYC,none,236,2024-08-15
GRL,reject,340,2024-08-15
BDI,none,145,2024-08-15
BDI,reject,79,2024-08-15
,none,218359,2024-08-15
PLW,quarantine,661,2024-08-15
SGP,invalid,8,2024-08-15
BDI,quarantine,47,2024-08-15
MCO,none,345,2024-08-15
KEN,invalid,8,2024-08-15
UKR,invalid,38,2024-08-15
THA,reject,1377,2024-08-15
SVN,reject,1961,2024-08-15
ROU,invalid,33,2024-08-15
CPV,reject,61,2024-08-15
PRI,quarantine,38,2024-08-15
RWA,quarantine,194,2024-08-15
CHL,reject,7253,2024-08-15
MLT,reject,398,2024-08-15
FSM,quarantine,249,2024-08-15
IRN,invalid,9,2024-08-15
TUR,reject,5341,2024-08-15
ATF,reject,147,2024-08-15
OMN,reject,290,2024-08-15
LIE,reject,2128,2024-08-15
CHE,none,146702,2024-08-15
